Date,Source,Start_Hour,End_Hour,Production
3/3/2020,Wind,13,14,2627
11/21/2024,Wind,22,23,6234
12/6/2020,Wind,7,8,2388
4/21/2022,Solar,13,14,7316
9/1/2023,Solar,13,14,9763
1/29/2023,Solar,13,14,4709
4/27/2022,Solar,13,14,9899
12/6/2023,Solar,12,13,4011
2/11/2023,Wind,4,5,1810
5/23/2021,Wind,19,20,7087
1/13/2023,Wind,13,14,17620
10/21/2020,Wind,8,9,12602
11/11/2021,Solar,9,10,2291
2/28/2023,Wind,21,22,6877
3/10/2023,Wind,12,13,20267
11/15/2021,Wind,1,2,3350
8/27/2022,Solar,13,14,7247
9/26/2025,Wind,19,20,408
10/18/2025,Solar,11,12,10166
9/4/2022,Wind,6,7,2242
5/14/2020,Wind,22,23,8480
11/20/2021,Wind,21,22,256
3/19/2022,Wind,2,3,11653
7/27/2023,Wind,19,20,7081
9/29/2022,Solar,16,17,3391
10/30/2020,Wind,20,21,2316
1/18/2020,Wind,17,18,1821
11/18/2023,Wind,8,9,10478
4/28/2025,Wind,19,20,4874
8/25/2022,Wind,1,2,2568
1/29/2020,Wind,10,11,8131
2/28/2024,Wind,4,5,2938
8/14/2021,Wind,7,8,1499
2/1/2025,Wind,4,5,3300
1/8/2025,Wind,17,18,15551
7/19/2020,Wind,5,6,717
4/15/2024,Wind,1,2,2526
10/7/2020,Wind,3,4,8655
5/13/2021,Wind,9,10,6445
8/21/2024,Wind,6,7,3751
1/9/2023,Wind,11,12,16471
7/12/2021,Solar,12,13,4206
7/17/2021,Wind,3,4,2660
2/8/2021,Wind,14,15,2189
12/21/2024,Wind,17,18,17785
8/11/2023,Solar,18,19,4743
10/26/2025,Wind,4,5,9938
10/17/2020,Wind,19,20,554
11/11/2025,Wind,6,7,7784
4/25/2021,Wind,4,5,8220
8/13/2022,Wind,22,23,3130
10/23/2023,Wind,5,6,5937
6/8/2021,Wind,0,1,1392
2/7/2021,Wind,14,15,6165
5/12/2025,Solar,16,17,4127
1/20/2024,Wind,1,2,3446
4/5/2022,Wind,15,16,10520
6/9/2023,Solar,14,15,7100
4/5/2025,Wind,23,0,9012
11/22/2025,Wind,14,15,12287
7/22/2025,Wind,17,18,11630
11/5/2022,Wind,2,3,3089
9/17/2021,Wind,3,4,696
10/13/2020,Wind,14,15,6661
4/8/2025,Wind,21,22,4246
3/8/2025,Wind,8,9,12302
10/14/2025,Wind,3,4,6169
12/7/2022,Wind,3,4,2533
5/29/2020,Wind,8,9,4079
10/4/2021,Wind,11,12,6850
12/15/2024,Wind,11,12,9368
4/26/2025,Wind,3,4,5053
8/19/2020,Wind,23,0,4393
1/17/2022,Wind,21,22,1708
7/2/2021,Wind,6,7,434
4/9/2024,Wind,19,20,12447
11/10/2022,Wind,23,0,3646
2/12/2023,Wind,19,20,3488
7/13/2022,Solar,18,19,4749
4/24/2025,Solar,13,14,9198
12/20/2021,Wind,17,18,3168
5/29/2024,Wind,7,8,6284
2/3/2024,Wind,23,0,5376
9/1/2021,Wind,18,19,7759
8/19/2023,Wind,22,23,1054
9/22/2022,Wind,0,1,2751
1/18/2020,Solar,14,15,2528
4/8/2021,Wind,0,1,851
10/5/2023,Solar,9,10,3037
8/31/2022,Wind,3,4,2669
3/12/2022,Wind,18,19,8732
7/20/2022,Wind,23,0,1815
4/29/2023,Wind,19,20,2892
7/30/2022,Wind,2,3,1439
5/13/2021,Wind,22,23,2605
10/16/2021,Wind,21,22,1291
10/15/2020,Wind,7,8,3910
6/6/2023,Solar,12,13,8646
8/8/2025,Wind,5,6,1437
7/26/2025,Solar,10,11,7998
2/20/2022,Wind,2,3,11206
11/28/2025,Wind,2,3,8628
6/28/2021,Solar,13,14,3922
9/19/2021,Wind,3,4,3519
9/28/2023,Wind,19,20,2552
5/13/2024,Solar,14,15,6831
5/18/2021,Wind,2,3,5406
8/1/2024,Solar,16,17,8661
9/12/2024,Wind,2,3,4472
2/5/2022,Wind,0,1,5210
8/15/2021,Wind,7,8,1301
7/31/2025,Wind,6,7,2301
1/27/2021,Wind,16,17,4041
11/9/2022,Wind,4,5,8537
12/22/2020,Wind,2,3,12189
12/8/2023,Wind,0,1,7878
11/10/2021,Solar,15,16,1760
5/11/2021,Wind,10,11,4076
2/15/2022,Wind,14,15,13683
4/8/2020,Wind,7,8,2012
4/10/2021,Wind,0,1,4391
6/7/2021,Wind,2,3,1350
5/13/2021,Wind,0,1,4479
3/8/2021,Wind,20,21,2882
11/6/2020,Wind,8,9,6743
3/16/2025,Wind,0,1,10187
9/26/2020,Wind,13,14,12730
11/23/2025,Wind,12,13,15669
3/24/2023,Wind,17,18,15698
1/22/2022,Solar,12,13,5027
2/8/2022,Wind,22,23,2415
4/27/2024,Wind,0,1,4743
1/24/2024,Wind,7,8,16218
9/20/2022,Wind,19,20,2499
7/19/2024,Solar,16,17,7392
11/13/2025,Wind,8,9,10392
2/13/2022,Wind,14,15,16782
1/22/2022,Wind,0,1,3190
12/19/2024,Wind,10,11,17216
1/18/2020,Wind,9,10,3050
2/6/2025,Wind,13,14,13224
3/8/2021,Solar,13,14,4523
1/20/2020,Wind,22,23,4934
8/29/2020,Wind,1,2,3457
9/17/2024,Wind,15,16,17409
5/15/2023,Wind,19,20,9747
4/26/2023,Solar,14,15,4918
8/7/2022,Wind,2,3,7089
11/18/2021,Wind,3,4,1529
7/28/2022,Solar,15,16,5339
9/29/2024,Wind,4,5,3181
7/27/2025,Wind,8,9,3635
12/7/2022,Wind,17,18,1713
6/4/2022,Wind,0,1,3214
4/11/2022,Wind,18,19,7879
7/18/2025,Solar,10,11,6389
10/28/2025,Wind,4,5,11636
1/15/2024,Wind,12,13,6809
3/7/2021,Solar,13,14,3169
1/10/2024,Wind,19,20,3793
5/8/2024,Wind,0,1,6559
9/28/2024,Wind,4,5,6407
5/25/2021,Wind,6,7,9546
8/2/2021,Wind,6,7,1153
6/13/2025,Wind,4,5,2021
6/10/2022,Solar,13,14,8508
1/10/2025,Wind,14,15,4286
7/20/2023,Solar,12,13,6951
2/28/2020,Wind,13,14,11014
6/18/2024,Solar,12,13,7785
1/31/2024,Wind,20,21,6085
1/27/2023,Wind,23,0,6094
8/15/2020,Solar,11,12,3086
10/4/2022,Wind,4,5,988
1/29/2024,Wind,23,0,8472
4/12/2022,Wind,6,7,7935
1/11/2022,Wind,23,0,2090
5/11/2025,Wind,16,17,4808
10/14/2023,Wind,4,5,10187
10/1/2021,Wind,23,0,3707
10/4/2024,Wind,22,23,2835
12/31/2024,Wind,11,12,7306
3/23/2020,Wind,16,17,7482
2/25/2022,Wind,2,3,7548
2/11/2022,Solar,16,17,3615
7/1/2025,Solar,13,14,9839
9/10/2021,Wind,3,4,2131
11/20/2024,Wind,9,10,6181
9/13/2021,Wind,3,4,2426
2/14/2025,Solar,11,12,9119
9/30/2023,Wind,2,3,547
7/3/2020,Wind,13,14,6832
12/16/2022,Wind,4,5,5658
6/29/2025,Solar,12,13,4495
3/21/2025,Wind,6,7,10695
9/22/2023,Wind,15,16,13602
1/26/2024,Wind,22,23,2003
5/29/2023,Wind,23,0,10422
1/18/2024,Wind,19,20,4652
8/17/2023,Wind,21,22,2474
2/18/2021,Wind,13,14,11280
11/28/2025,Wind,16,17,7122
6/5/2025,Wind,11,12,9135
7/5/2025,Wind,19,20,7083
8/30/2023,Wind,20,21,4070
1/24/2020,Solar,14,15,1733
1/30/2021,Wind,11,12,8960
1/26/2021,Wind,10,11,5086
7/22/2020,Wind,22,23,2730
9/10/2025,Solar,10,11,8381
5/20/2021,Solar,11,12,7459
8/30/2020,Wind,16,17,6972
4/30/2021,Wind,4,5,1497
7/20/2024,Wind,2,3,1366
6/25/2024,Wind,2,3,4860
6/16/2020,Wind,3,4,1572
3/20/2025,Wind,22,23,7815
10/8/2021,Wind,7,8,3732
3/11/2023,Wind,20,21,4561
1/9/2022,Wind,5,6,11382
12/15/2023,Solar,10,11,2984
12/2/2023,Wind,20,21,2993
4/12/2020,Solar,14,15,4478
1/16/2021,Wind,6,7,2609
11/7/2020,Wind,5,6,6495
1/16/2025,Wind,7,8,5370
12/11/2023,Wind,5,6,13313
3/26/2025,Wind,0,1,2924
3/9/2025,Wind,14,15,6097
1/31/2021,Wind,11,12,3917
1/18/2023,Wind,12,13,5795
8/11/2022,Wind,22,23,5915
10/17/2020,Wind,5,6,823
11/6/2023,Wind,15,16,11710
1/31/2020,Wind,15,16,7383
11/22/2022,Wind,2,3,12118
1/14/2020,Wind,21,22,12686
6/5/2024,Wind,22,23,1825
5/24/2020,Solar,17,18,4591
10/17/2025,Wind,8,9,5063
12/1/2023,Wind,18,19,5670
11/30/2023,Wind,9,10,2294
5/28/2023,Wind,21,22,8135
8/6/2025,Solar,18,19,4823
9/3/2022,Wind,3,4,1584
5/12/2024,Wind,21,22,2710
8/25/2022,Wind,2,3,2157
7/9/2024,Wind,19,20,5041
10/28/2023,Wind,13,14,17291
12/26/2021,Wind,23,0,3943
4/26/2023,Wind,19,20,1227
8/12/2020,Wind,23,0,2887
6/8/2024,Wind,7,8,2653
10/30/2020,Wind,1,2,7672
4/10/2024,Solar,13,14,9317
1/22/2020,Wind,4,5,3220
6/26/2025,Wind,19,20,9162
9/25/2023,Wind,6,7,2754
10/2/2021,Wind,8,9,4880
5/21/2021,Wind,21,22,11117
5/21/2021,Wind,4,5,9502
6/7/2020,Wind,21,22,1627
9/6/2023,Solar,18,19,2948
4/27/2023,Wind,3,4,1219
3/14/2020,Wind,13,14,7209
2/27/2024,Wind,19,20,6228
9/19/2020,Solar,13,14,4468
4/1/2022,Wind,16,17,15285
3/16/2023,Wind,2,3,6637
9/22/2025,Wind,16,17,8440
11/24/2020,Wind,19,20,6160
11/10/2020,Wind,8,9,672
12/5/2023,Wind,23,0,4052
4/21/2023,Wind,23,0,3321
2/26/2021,Wind,22,23,5705
1/16/2025,Wind,11,12,7756
11/29/2022,Wind,6,7,1649
12/1/2024,Wind,13,14,10231
5/1/2022,Wind,2,3,3175
5/13/2021,Wind,5,6,5102
7/31/2023,Wind,14,15,18635
10/25/2024,Solar,14,15,5922
9/25/2022,Solar,14,15,6087
3/25/2025,Solar,14,15,7289
1/5/2021,Wind,18,19,1973
9/25/2021,Wind,0,1,1010
6/27/2023,Solar,8,9,3093
9/12/2021,Wind,6,7,797
9/13/2024,Wind,7,8,4812
7/14/2023,Wind,3,4,547
12/22/2024,Wind,3,4,18787
12/22/2024,Wind,23,0,16227
10/18/2020,Solar,11,12,3259
5/4/2021,Wind,8,9,13750
7/24/2021,Wind,4,5,4791
3/18/2021,Wind,14,15,5839
7/8/2025,Wind,8,9,6696
4/30/2025,Solar,11,12,9156
7/27/2021,Wind,21,22,3168
6/11/2020,Wind,17,18,5028
7/18/2024,Solar,12,13,8281
1/1/2025,Wind,21,22,14963
5/16/2023,Wind,4,5,7536
11/16/2025,Wind,23,0,5090
5/2/2023,Wind,3,4,3235
10/29/2022,Wind,14,15,8339
5/12/2021,Solar,9,10,2820
12/8/2023,Wind,9,10,4446
1/2/2022,Wind,0,1,5445
1/6/2025,Wind,16,17,17822
5/22/2022,Wind,0,1,2793
6/15/2022,Wind,1,2,4126
4/6/2023,Wind,14,15,11427
9/15/2024,Wind,0,1,3840
4/8/2023,Wind,5,6,3512
3/26/2021,Wind,0,1,2924
1/4/2020,Wind,4,5,3266
8/25/2025,Wind,7,8,2945
5/18/2020,Solar,10,11,4062
11/18/2024,Wind,1,2,8644
3/15/2025,Wind,3,4,10081
7/10/2023,Wind,6,7,749
9/7/2024,Wind,22,23,3605
7/2/2022,Solar,15,16,6897
3/14/2020,Wind,19,20,3134
4/23/2020,Solar,19,20,824
1/29/2025,Wind,8,9,13112
1/26/2024,Wind,7,8,12588
8/12/2025,Wind,23,0,1049
3/20/2020,Wind,14,15,7648
12/11/2022,Wind,8,9,2254
10/13/2021,Solar,11,12,4854
11/5/2024,Wind,5,6,1674
9/18/2024,Wind,17,18,14521
1/10/2020,Wind,20,21,1558
6/16/2023,Wind,2,3,2330
6/15/2023,Solar,15,16,7754
8/8/2022,Wind,3,4,6072
7/30/2022,Wind,5,6,902
10/8/2020,Wind,19,20,7127
9/30/2020,Wind,9,10,2517
11/9/2022,Wind,0,1,9942
5/23/2020,Wind,9,10,4797
4/19/2023,Wind,1,2,7997
9/21/2020,Wind,18,19,888
4/20/2023,Wind,17,18,7921
7/7/2021,Wind,18,19,3466
1/8/2023,Wind,16,17,11145
3/3/2025,Wind,17,18,2963
6/29/2024,Wind,1,2,4092
3/10/2021,Wind,5,6,2969
12/2/2020,Wind,11,12,3015
12/16/2022,Wind,1,2,6354
1/15/2021,Wind,19,20,2717
12/2/2022,Wind,11,12,2745
12/16/2024,Wind,19,20,3164
10/14/2020,Wind,0,1,2018
8/29/2021,Wind,16,17,7543
11/22/2024,Wind,13,14,16386
3/23/2023,Wind,8,9,12237
5/13/2023,Wind,23,0,5812
2/25/2022,Wind,18,19,3550
10/17/2020,Wind,20,21,625
2/4/2024,Wind,14,15,10856
5/14/2025,Solar,13,14,4558
10/4/2022,Solar,12,13,5982
10/18/2020,Solar,14,15,3881
5/31/2020,Wind,0,1,5688
4/19/2021,Solar,15,16,4504
8/11/2021,Wind,0,1,647
2/17/2023,Wind,0,1,7540
10/6/2023,Solar,9,10,3802
4/6/2021,Wind,20,21,5819
5/2/2023,Solar,8,9,3648
9/8/2025,Wind,3,4,2384
4/4/2020,Wind,8,9,2989
3/13/2023,Wind,14,15,18710
6/8/2020,Wind,21,22,3865
4/16/2025,Wind,1,2,5633
3/19/2025,Wind,15,16,11296
12/29/2022,Wind,12,13,13942
3/16/2024,Solar,11,12,7993
1/29/2023,Solar,10,11,2890
6/30/2021,Wind,6,7,2095
8/6/2024,Wind,7,8,1463
3/8/2020,Wind,7,8,9809
8/31/2024,Solar,12,13,8353
4/20/2023,Wind,8,9,7599
10/29/2020,Wind,17,18,6611
1/21/2025,Wind,22,23,6958
2/17/2023,Wind,20,21,7175
10/21/2024,Wind,6,7,3853
8/24/2020,Wind,4,5,1813
5/25/2024,Solar,15,16,7169
9/22/2020,Wind,20,21,1549
2/5/2023,Wind,14,15,13787
2/17/2024,Wind,5,6,2438
1/20/2025,Wind,10,11,2887
6/12/2021,Wind,19,20,2973
9/9/2025,Wind,0,1,2454
3/25/2025,Wind,23,0,3267
4/17/2021,Wind,18,19,7013
8/22/2023,Wind,21,22,2173
5/18/2023,Wind,22,23,6054
4/11/2024,Wind,21,22,1174
10/9/2023,Wind,1,2,1159
1/10/2020,Wind,6,7,7579
10/18/2022,Solar,11,12,5088
1/4/2022,Wind,14,15,5941
4/22/2021,Solar,12,13,8368
8/4/2021,Solar,16,17,3531
6/16/2024,Wind,0,1,8152
2/25/2020,Wind,13,14,12118
6/14/2024,Wind,5,6,7031
7/21/2020,Solar,14,15,5891
3/13/2025,Wind,17,18,3662
3/11/2021,Wind,11,12,15750
10/10/2022,Solar,13,14,5312
10/20/2022,Wind,5,6,5478
8/5/2024,Solar,12,13,8358
7/12/2021,Wind,0,1,2435
1/12/2024,Wind,14,15,6694
3/18/2023,Wind,6,7,7054
5/13/2020,Wind,14,15,7957
9/30/2023,Solar,16,17,5200
2/5/2025,Wind,17,18,2583
9/19/2023,Wind,14,15,10341
2/2/2024,Wind,0,1,2260
11/17/2021,Wind,5,6,1957
10/1/2023,Solar,13,14,4581
6/24/2021,Solar,18,19,3658
7/27/2022,Solar,11,12,6815
4/12/2024,Wind,21,22,939
8/22/2020,Wind,12,13,11094
11/12/2022,Wind,5,6,3769
7/21/2022,Wind,20,21,1574
9/8/2023,Wind,21,22,1554
5/31/2024,Wind,10,11,10050
1/19/2020,Wind,4,5,4998
6/25/2021,Wind,7,8,1787
2/7/2020,Wind,3,4,5494
3/15/2021,Wind,18,19,7372
5/13/2025,Solar,15,16,3863
4/27/2022,Wind,9,10,5614
6/18/2021,Wind,11,12,6927
3/15/2024,Wind,18,19,11274
12/29/2024,Wind,19,20,541
12/24/2023,Wind,20,21,10213
6/28/2022,Solar,18,19,4992
9/5/2023,Wind,8,9,6596
9/1/2022,Solar,9,10,3556
8/16/2022,Wind,22,23,1494
4/23/2024,Wind,6,7,4518
3/19/2022,Wind,9,10,10970
4/22/2024,Wind,3,4,7378
9/30/2025,Wind,18,19,3305
10/4/2022,Wind,0,1,1565
8/28/2024,Wind,8,9,4269
3/11/2025,Wind,1,2,1454
7/19/2023,Solar,11,12,8862
1/28/2023,Wind,8,9,5921
6/14/2022,Wind,2,3,4735
8/16/2020,Wind,3,4,1256
4/18/2023,Wind,5,6,6470
8/30/2020,Wind,2,3,2802
6/3/2025,Wind,21,22,4656
6/13/2024,Wind,19,20,5847
8/26/2022,Wind,23,0,3321
5/5/2020,Wind,23,0,2773
4/27/2020,Solar,13,14,3089
4/28/2020,Wind,6,7,3698
9/13/2022,Wind,18,19,3807
11/20/2025,Wind,15,16,5905
3/14/2025,Wind,8,9,3380
10/13/2021,Solar,16,17,4842
8/7/2024,Wind,4,5,1433
12/24/2021,Wind,23,0,3052
6/21/2020,Wind,5,6,2554
7/31/2023,Wind,23,0,10874
2/7/2020,Wind,14,15,5386
2/3/2025,Solar,11,12,5983
6/24/2020,Wind,18,19,4258
2/2/2023,Wind,20,21,6733
1/23/2023,Wind,16,17,8749
12/14/2023,Wind,17,18,3583
9/21/2025,Wind,5,6,4374
3/15/2021,Wind,11,12,10812
11/22/2020,Wind,20,21,925
2/22/2020,Wind,19,20,8470
6/17/2025,Wind,23,0,3347
8/5/2022,Wind,5,6,2607
10/14/2020,Wind,17,18,6263
2/26/2025,Wind,12,13,15050
6/21/2025,Wind,0,1,4743
6/5/2020,Wind,13,14,14060
10/27/2020,Wind,18,19,11411
6/4/2020,Wind,17,18,5749
9/4/2024,Wind,3,4,798
1/19/2021,Wind,10,11,12386
10/23/2025,Wind,4,5,11928
3/30/2025,Wind,9,10,6357
4/6/2020,Wind,15,16,5353
3/31/2023,Wind,14,15,21589
3/31/2020,Wind,5,6,6377
5/23/2020,Wind,3,4,1673
2/11/2022,Wind,6,7,3510
1/23/2025,Wind,21,22,16773
11/9/2021,Solar,11,12,4387
10/26/2025,Wind,0,1,10464
12/9/2024,Wind,0,1,14088
6/10/2024,Wind,1,2,5131
4/10/2020,Solar,9,10,3344
10/31/2021,Wind,1,2,4378
11/20/2020,Solar,12,13,4045
9/25/2025,Solar,11,12,6701
12/12/2021,Wind,13,14,5288
1/13/2022,Wind,19,20,3069
1/12/2025,Wind,23,0,4835
12/6/2023,Wind,22,23,2647
1/16/2021,Wind,2,3,1799
1/3/2020,Wind,6,7,8817
9/1/2025,Wind,21,22,5057
10/18/2021,Solar,11,12,5076
5/7/2022,Wind,23,0,4532
6/16/2022,Solar,14,15,6428
10/23/2022,Wind,23,0,13466
7/8/2024,Solar,17,18,7115
3/23/2022,Wind,7,8,3526
9/23/2024,Solar,14,15,9458
12/26/2020,Wind,21,22,11446
5/12/2023,Wind,7,8,3360
9/6/2021,Wind,0,1,1817
1/19/2024,Solar,10,11,3115
4/13/2020,Wind,15,16,11013
2/10/2021,Wind,23,0,3960
2/4/2020,Wind,19,20,8718
12/11/2020,Wind,15,16,6300
12/22/2022,Wind,8,9,12425
1/4/2020,Wind,20,21,2808
8/2/2024,Wind,2,3,1432
5/29/2020,Wind,20,21,4294
5/4/2021,Wind,19,20,10640
4/14/2021,Wind,0,1,4370
3/15/2022,Wind,8,9,4813
11/7/2023,Wind,0,1,7909
2/28/2020,Wind,5,6,2660
7/15/2023,Wind,16,17,10085
8/12/2025,Solar,9,10,6220
6/16/2022,Wind,5,6,1497
2/3/2025,Wind,17,18,1611
11/16/2023,Wind,4,5,3875
3/6/2025,Wind,3,4,7274
3/26/2021,Wind,23,0,9140
11/21/2025,Wind,11,12,8584
3/27/2020,Solar,10,11,4295
10/13/2023,Wind,7,8,12357
10/14/2022,Wind,23,0,6926
11/13/2022,Solar,11,12,4217
5/14/2020,Wind,10,11,10073
6/19/2024,Wind,11,12,9445
1/5/2022,Wind,11,12,7302
7/28/2021,Wind,8,9,3851
7/15/2023,Wind,17,18,14187
10/26/2024,Wind,10,11,2823
3/6/2023,Solar,13,14,6220
12/4/2020,Wind,19,20,4944
8/25/2020,Wind,10,11,8081
9/2/2024,Wind,22,23,641
8/10/2023,Wind,4,5,2594
8/7/2025,Wind,5,6,1015
4/1/2021,Wind,23,0,7740
2/20/2024,Wind,16,17,6371
2/22/2024,Wind,21,22,16997
2/14/2023,Solar,10,11,5994
6/20/2020,Wind,19,20,2174
5/25/2025,Wind,20,21,9778
2/11/2024,Wind,15,16,15331
9/9/2024,Wind,6,7,8239
8/8/2020,Solar,19,20,1256
4/9/2025,Wind,2,3,4689
4/6/2021,Wind,21,22,4806
2/14/2025,Wind,2,3,4219
9/12/2021,Solar,11,12,4404
4/10/2021,Wind,10,11,5953
8/1/2025,Solar,11,12,9032
4/19/2023,Solar,16,17,10069
1/21/2024,Wind,8,9,12404
4/6/2024,Wind,9,10,16321
4/29/2021,Wind,2,3,2471
12/2/2020,Wind,7,8,3088
11/28/2021,Wind,0,1,8670
3/11/2023,Wind,18,19,3908
6/4/2024,Solar,13,14,8950
4/17/2022,Wind,0,1,7886
5/6/2025,Wind,0,1,10727
9/12/2024,Wind,3,4,4188
12/26/2020,Wind,23,0,12204
5/6/2022,Solar,15,16,6472
11/24/2023,Wind,19,20,10477
1/17/2025,Wind,17,18,861
7/28/2022,Solar,8,9,2500
10/15/2023,Wind,8,9,3908
3/17/2021,Wind,12,13,11247
10/3/2025,Wind,10,11,7978
6/4/2020,Wind,2,3,2830
7/29/2025,Wind,3,4,2839
3/28/2024,Wind,20,21,15521
4/4/2022,Wind,14,15,15076
10/15/2020,Wind,10,11,5196
5/30/2020,Solar,15,16,6710
4/1/2020,Wind,8,9,4222
10/18/2023,Wind,22,23,12351
6/7/2020,Wind,3,4,2766
10/10/2025,Wind,7,8,2536
12/18/2024,Wind,3,4,13116
3/7/2023,Wind,8,9,7061
5/20/2021,Wind,22,23,9069
4/8/2022,Wind,11,12,9083
4/6/2021,Wind,0,1,4549
12/6/2020,Wind,21,22,1662
6/10/2023,Wind,20,21,1747
5/23/2023,Wind,3,4,4394
4/13/2024,Solar,11,12,4281
10/1/2023,Solar,16,17,5635
11/29/2021,Wind,14,15,4402
5/22/2022,Solar,14,15,5753
1/9/2023,Wind,3,4,15487
7/18/2025,Solar,19,20,3617
10/10/2022,Wind,16,17,4363
4/22/2022,Solar,10,11,5407
4/26/2025,Wind,7,8,4323
11/18/2021,Solar,15,16,2705
4/23/2022,Wind,12,13,7590
5/21/2022,Solar,16,17,5160
10/3/2025,Wind,2,3,5560
8/28/2023,Solar,13,14,7961
1/28/2020,Wind,16,17,11897
5/23/2020,Wind,8,9,4079
7/29/2020,Solar,14,15,3995
8/4/2024,Solar,12,13,7542
9/29/2021,Wind,18,19,6196
8/29/2024,Solar,9,10,4187
7/22/2022,Wind,20,21,2407
5/10/2021,Wind,19,20,3236
5/21/2024,Wind,0,1,2868
9/6/2024,Solar,11,12,5349
3/16/2023,Wind,8,9,9438
7/13/2023,Solar,10,11,6890
11/15/2024,Wind,8,9,2684
7/12/2020,Wind,0,1,4962
4/6/2021,Wind,2,3,5120
9/24/2025,Wind,12,13,10716
11/18/2022,Wind,21,22,3230
4/16/2020,Wind,22,23,1773
4/5/2022,Wind,23,0,6029
8/22/2025,Wind,21,22,2688
2/25/2022,Wind,14,15,9622
5/19/2023,Wind,19,20,6972
9/4/2022,Wind,4,5,2059
1/14/2025,Solar,16,17,2442
3/10/2020,Wind,21,22,11187
12/13/2021,Wind,21,22,1571
2/8/2021,Wind,19,20,2059
9/16/2020,Wind,18,19,4646
9/7/2020,Solar,10,11,3920
10/12/2024,Wind,20,21,7029
9/30/2023,Wind,21,22,906
11/8/2022,Wind,7,8,13656
10/16/2024,Wind,15,16,12056
3/21/2022,Wind,17,18,4620
9/17/2025,Solar,10,11,8661
9/22/2020,Wind,8,9,585
12/5/2023,Wind,22,23,4751
2/23/2023,Wind,3,4,1074
9/18/2020,Wind,4,5,6154
8/12/2023,Wind,6,7,1480
8/28/2024,Wind,18,19,5763
6/1/2022,Solar,14,15,6895
9/28/2024,Wind,21,22,914
2/11/2020,Wind,1,2,12649
7/29/2021,Wind,7,8,3667
12/13/2023,Wind,18,19,7837
5/24/2023,Wind,20,21,7497
2/18/2021,Wind,17,18,9311
3/5/2025,Solar,9,10,7212
2/27/2025,Wind,18,19,4003
7/28/2023,Wind,9,10,5928
6/18/2022,Solar,16,17,7668
3/26/2022,Wind,23,0,8557
8/12/2023,Wind,0,1,1275
11/9/2023,Wind,22,23,12712
3/24/2024,Wind,14,15,16599
12/8/2021,Wind,14,15,5921
12/14/2024,Wind,3,4,1442
9/19/2022,Solar,10,11,5655
8/28/2022,Wind,2,3,3812
6/28/2024,Wind,5,6,3186
12/22/2022,Wind,7,8,12902
6/16/2022,Solar,18,19,3081
9/29/2022,Solar,14,15,4330
10/19/2023,Wind,1,2,10798
12/31/2023,Wind,11,12,18515
9/14/2025,Wind,11,12,9392
10/30/2021,Wind,11,12,9349
1/1/2021,Wind,19,20,1425
5/2/2022,Wind,8,9,2702
10/28/2023,Wind,17,18,14258
8/3/2021,Wind,17,18,3270
7/10/2022,Wind,3,4,4839
4/28/2025,Solar,9,10,5404
1/5/2025,Wind,6,7,15783
1/31/2020,Wind,18,19,7282
8/9/2023,Solar,14,15,7734
12/12/2022,Wind,14,15,3435
6/9/2025,Wind,4,5,1873
4/16/2020,Wind,23,0,2013
12/7/2021,Wind,13,14,12158
3/8/2025,Wind,16,17,13555
6/8/2023,Solar,17,18,6122
5/22/2021,Wind,4,5,9312
6/29/2025,Wind,3,4,3072
11/29/2022,Wind,22,23,1071
7/23/2025,Solar,8,9,2689
8/26/2024,Solar,15,16,9509
8/9/2024,Solar,16,17,11780
5/16/2022,Solar,15,16,6963
3/1/2021,Wind,7,8,4589
3/10/2025,Wind,23,0,1370
10/11/2022,Wind,5,6,2707
9/27/2024,Wind,8,9,15369
4/2/2022,Wind,17,18,10976
10/12/2024,Wind,23,0,8290
11/28/2023,Wind,15,16,2821
6/12/2025,Wind,6,7,6947
7/1/2020,Wind,2,3,3252
1/20/2022,Wind,13,14,6533
10/5/2022,Wind,14,15,15673
1/21/2022,Wind,3,4,5070
8/11/2023,Solar,10,11,5430
9/4/2023,Wind,8,9,7729
5/25/2025,Wind,7,8,9310
12/11/2020,Wind,4,5,7890
7/7/2023,Wind,2,3,3866
6/14/2023,Wind,7,8,3207
10/2/2020,Wind,18,19,3073
12/31/2020,Wind,9,10,4838
8/8/2025,Solar,16,17,8376
1/2/2022,Wind,13,14,12811
2/28/2023,Wind,3,4,8930
9/27/2021,Wind,10,11,8562
9/18/2023,Wind,15,16,14776
1/27/2025,Wind,0,1,18951
12/11/2021,Wind,2,3,8663
5/3/2021,Wind,0,1,781
1/15/2023,Wind,22,23,14417
7/20/2022,Wind,7,8,2309
5/1/2020,Wind,14,15,8815
9/28/2024,Solar,13,14,8736
11/9/2025,Wind,6,7,2347
1/18/2023,Wind,20,21,5086
4/16/2021,Wind,3,4,5432
7/10/2020,Wind,5,6,3206
3/7/2024,Solar,10,11,10254
12/27/2023,Wind,19,20,16623
2/28/2021,Wind,16,17,7579
3/22/2025,Wind,13,14,9746
5/26/2020,Solar,9,10,3767
6/13/2023,Wind,7,8,3243
4/7/2020,Wind,6,7,2169
9/9/2025,Solar,12,13,8511
12/1/2024,Wind,14,15,9481
11/21/2020,Wind,16,17,2632
3/9/2025,Wind,23,0,2161
2/1/2023,Wind,12,13,11188
3/16/2025,Wind,12,13,12574
8/16/2022,Wind,23,0,1489
7/24/2024,Solar,18,19,4907
10/8/2021,Wind,1,2,3528
